latitude,longitude,e2008g_N,e2008g_n,p
40.3043,-74.5907,1,1,1
40.2699,-74.5906,1,0,0
40.3004,-74.5906,3,0,0
40.3032,-74.5906,11,8,0.727272727
40.2698,-74.5905,4,3,0.75
40.2699,-74.5905,1,1,1
40.3002,-74.5905,1,0,0
40.3003,-74.5905,5,5,1
40.3047,-74.5905,2,2,1
40.3049,-74.5905,4,2,0.5
40.2585,-74.5904,3,3,1
40.2698,-74.5904,2,2,1
40.2698,-74.5903,3,3,1
40.2756,-74.5903,3,2,0.666666667
40.2754,-74.5902,2,1,0.5
40.2873,-74.5902,3,3,1
40.2913,-74.5902,7,4,0.571428571
40.2586,-74.5901,2,2,1
40.2695,-74.5901,2,1,0.5
40.2872,-74.5901,4,4,1
40.2873,-74.5901,5,3,0.6
40.2913,-74.5901,5,5,1
40.2914,-74.5901,8,5,0.625
40.2998,-74.5901,2,1,0.5
40.305,-74.5901,3,2,0.666666667
40.2694,-74.59,1,1,1
40.2761,-74.59,2,2,1
40.2872,-74.59,4,2,0.5
40.2873,-74.59,16,9,0.5625
40.2874,-74.59,2,2,1
40.2913,-74.59,5,3,0.6
40.2914,-74.59,4,4,1
40.3052,-74.59,2,2,1
40.2694,-74.5899,1,1,1
40.2873,-74.5899,3,3,1
40.2913,-74.5899,5,2,0.4
40.2587,-74.5898,2,2,1
40.2686,-74.5898,2,2,1
40.2693,-74.5898,1,1,1
40.2694,-74.5898,2,2,1
40.276,-74.5898,1,0,0
40.2761,-74.5898,4,3,0.75
40.2763,-74.5898,4,2,0.5
40.2872,-74.5898,3,1,0.333333333
40.2873,-74.5898,1,0,0
40.2954,-74.5898,2,2,1
40.2978,-74.5898,7,5,0.714285714
40.2979,-74.5898,2,2,1
40.2994,-74.5898,2,0,0
40.2997,-74.5898,2,2,1
40.276,-74.5897,4,2,0.5
40.2762,-74.5897,8,7,0.875
40.2873,-74.5897,3,3,1
40.2949,-74.5897,5,2,0.4
40.2959,-74.5897,3,2,0.666666667
40.2692,-74.5896,2,0,0
40.2749,-74.5896,1,0,0
40.2762,-74.5896,2,2,1
40.2944,-74.5896,3,2,0.666666667
40.2945,-74.5896,4,2,0.5
40.2951,-74.5896,2,2,1
40.2979,-74.5896,6,6,1
40.298,-74.5896,1,0,0
40.2746,-74.5895,2,0,0
40.2767,-74.5895,2,2,1
40.2799,-74.5895,3,2,0.666666667
40.2948,-74.5895,4,2,0.5
40.2692,-74.5894,2,2,1
40.28,-74.5894,2,2,1
40.2945,-74.5894,2,2,1
40.2963,-74.5894,3,2,0.666666667
40.3057,-74.5894,2,1,0.5
40.2692,-74.5893,2,2,1
40.2693,-74.5893,1,1,1
40.2813,-74.5893,2,2,1
40.2961,-74.5893,2,0,0
40.3055,-74.5893,2,2,1
40.2713,-74.5892,2,2,1
40.2714,-74.5892,3,3,1
40.277,-74.5892,2,1,0.5
40.2813,-74.5892,4,4,1
40.2915,-74.5892,2,2,1
40.2941,-74.5892,2,2,1
40.259,-74.5891,4,4,1
40.2715,-74.5891,3,2,0.666666667
40.2745,-74.5891,2,2,1
40.2769,-74.5891,3,1,0.333333333
40.2812,-74.5891,2,2,1
40.2914,-74.5891,6,4,0.666666667
40.2915,-74.5891,2,2,1
40.2942,-74.5891,1,0,0
40.2715,-74.589,1,1,1
40.2811,-74.589,3,2,0.666666667
40.2812,-74.589,5,4,0.8
40.2716,-74.5889,2,2,1
40.2774,-74.5889,2,1,0.5
40.281,-74.5889,2,0,0
40.2811,-74.5889,2,2,1
40.2964,-74.5889,3,2,0.666666667
40.2989,-74.5889,6,3,0.5
40.2678,-74.5888,1,0,0
40.2716,-74.5888,2,2,1
40.2778,-74.5888,3,2,0.666666667
40.281,-74.5888,2,2,1
40.2811,-74.5888,2,0,0
40.2873,-74.5888,4,0,0
40.2938,-74.5888,1,1,1
40.3061,-74.5888,3,2,0.666666667
40.2717,-74.5887,1,1,1
40.2773,-74.5887,2,0,0
40.2809,-74.5887,4,4,1
40.281,-74.5887,2,2,1
40.2811,-74.5887,2,1,0.5
40.2872,-74.5887,3,0,0
40.303,-74.5887,2,0,0
40.3034,-74.5887,4,1,0.25
40.3035,-74.5887,3,3,1
40.3039,-74.5887,2,2,1
40.304,-74.5887,4,3,0.75
40.2717,-74.5886,1,1,1
40.2743,-74.5886,2,2,1
40.2768,-74.5886,3,3,1
40.2777,-74.5886,2,2,1
40.2781,-74.5886,2,1,0.5
40.2809,-74.5886,3,2,0.666666667
40.281,-74.5886,1,0,0
40.2865,-74.5886,3,2,0.666666667
40.2869,-74.5886,2,2,1
40.287,-74.5886,4,3,0.75
40.3037,-74.5886,2,2,1
40.3039,-74.5886,1,0,0
40.304,-74.5886,1,1,1
40.2677,-74.5885,1,1,1
40.2718,-74.5885,1,0,0
40.2808,-74.5885,2,2,1
40.3016,-74.5885,1,0,0
40.3018,-74.5885,2,2,1
40.3027,-74.5885,2,2,1
40.304,-74.5885,1,0,0
40.3041,-74.5885,1,0,0
40.2718,-74.5884,2,2,1
40.2861,-74.5884,3,1,0.333333333
40.2882,-74.5884,2,2,1
40.2883,-74.5884,4,3,0.75
40.2965,-74.5884,2,1,0.5
40.301,-74.5884,5,3,0.6
40.3011,-74.5884,3,3,1
40.3012,-74.5884,2,0,0
40.3013,-74.5884,3,2,0.666666667
40.3014,-74.5884,6,4,0.666666667
40.3015,-74.5884,2,2,1
40.3016,-74.5884,4,3,0.75
40.3021,-74.5884,2,2,1
40.3025,-74.5884,2,2,1
40.3066,-74.5884,1,1,1
40.2677,-74.5883,2,2,1
40.2718,-74.5883,2,2,1
40.2882,-74.5883,1,0,0
40.2883,-74.5883,5,4,0.8
40.2935,-74.5883,2,1,0.5
40.2719,-74.5882,2,2,1
40.2783,-74.5882,2,2,1
40.2848,-74.5882,3,2,0.666666667
40.286,-74.5882,3,2,0.666666667
40.2882,-74.5882,4,3,0.75
40.2883,-74.5882,3,2,0.666666667
40.2719,-74.5881,2,2,1
40.272,-74.5881,2,2,1
40.2847,-74.5881,2,2,1
40.2853,-74.5881,4,2,0.5
40.3065,-74.5881,2,2,1
40.2676,-74.588,3,2,0.666666667
40.285,-74.588,4,2,0.5
40.2857,-74.588,2,2,1
40.2882,-74.588,2,2,1
40.2883,-74.588,2,2,1
40.2951,-74.588,1,1,1
40.272,-74.5879,4,4,1
40.2765,-74.5879,2,0,0
40.2767,-74.5879,1,1,1
40.2783,-74.5879,3,2,0.666666667
40.2882,-74.5879,3,3,1
40.2883,-74.5879,1,1,1
40.2932,-74.5879,2,2,1
40.295,-74.5879,5,4,0.8
40.2952,-74.5879,4,3,0.75
40.2965,-74.5879,2,2,1
40.2978,-74.5879,1,1,1
40.3067,-74.5879,4,2,0.5
40.2711,-74.5878,2,2,1
40.2742,-74.5878,2,2,1
40.2786,-74.5878,2,2,1
40.2841,-74.5878,2,2,1
40.2882,-74.5878,2,2,1
40.2883,-74.5878,1,0,0
40.295,-74.5878,1,1,1
40.2952,-74.5878,5,4,0.8
40.2964,-74.5878,2,2,1
40.2712,-74.5877,5,4,0.8
40.2721,-74.5877,4,4,1
40.2741,-74.5877,2,2,1
40.2883,-74.5877,2,2,1
40.2951,-74.5877,6,3,0.5
40.2712,-74.5876,2,2,1
40.2721,-74.5876,1,1,1
40.2789,-74.5876,2,0,0
40.2933,-74.5876,4,1,0.25
40.2951,-74.5876,1,1,1
40.2712,-74.5875,1,1,1
40.2721,-74.5875,3,3,1
40.2899,-74.5875,3,2,0.666666667
40.2976,-74.5875,2,2,1
40.2988,-74.5875,3,2,0.666666667
40.3055,-74.5875,1,1,1
40.2713,-74.5874,3,2,0.666666667
40.272,-74.5874,4,4,1
40.2793,-74.5874,2,2,1
40.2898,-74.5874,2,2,1
40.2899,-74.5874,6,4,0.666666667
40.29,-74.5874,4,3,0.75
40.293,-74.5874,1,0,0
40.2976,-74.5874,8,2,0.25
40.2977,-74.5874,10,7,0.7
40.3061,-74.5874,2,2,1
40.3068,-74.5874,1,1,1
40.2719,-74.5873,2,2,1
40.2741,-74.5873,4,2,0.5
40.2834,-74.5873,1,1,1
40.2898,-74.5873,4,4,1
40.2966,-74.5873,3,2,0.666666667
40.2988,-74.5873,6,4,0.666666667
40.3055,-74.5873,1,0,0
40.3066,-74.5873,1,1,1
40.3067,-74.5873,4,4,1
40.2714,-74.5872,1,1,1
40.2717,-74.5872,1,1,1
40.2718,-74.5872,2,0,0
40.3051,-74.5872,6,4,0.666666667
40.3068,-74.5872,4,3,0.75
40.2714,-74.5871,3,2,0.666666667
40.2715,-74.5871,2,2,1
40.2716,-74.5871,2,2,1
40.2793,-74.5871,4,0,0
40.2845,-74.5871,4,2,0.5
40.3041,-74.5871,3,2,0.666666667
40.3052,-74.5871,1,1,1
40.3063,-74.5871,2,1,0.5
40.3066,-74.5871,2,0,0
40.2603,-74.587,2,2,1
40.2744,-74.587,3,2,0.666666667
40.2795,-74.587,2,1,0.5
40.293,-74.587,6,2,0.333333333
40.2964,-74.587,4,3,0.75
40.3038,-74.587,6,2,0.333333333
40.3039,-74.587,6,5,0.833333333
40.2928,-74.5869,1,0,0
40.3039,-74.5869,2,2,1
40.304,-74.5869,1,0,0
40.3041,-74.5869,5,3,0.6
40.3046,-74.5869,4,2,0.5
40.2603,-74.5868,2,2,1
40.2743,-74.5868,3,2,0.666666667
40.2849,-74.5868,3,3,1
40.3038,-74.5868,2,2,1
40.3039,-74.5868,3,0,0
40.2775,-74.5867,3,2,0.666666667
40.2848,-74.5867,4,2,0.5
40.2747,-74.5866,4,2,0.5
40.2776,-74.5866,4,2,0.5
40.2778,-74.5866,3,3,1
40.2794,-74.5866,2,0,0
40.2795,-74.5866,2,2,1
40.2964,-74.5866,2,2,1
40.2604,-74.5865,2,2,1
40.2727,-74.5865,1,1,1
40.2729,-74.5865,2,2,1
40.2746,-74.5865,3,2,0.666666667
40.2773,-74.5865,2,2,1
40.2774,-74.5865,2,2,1
40.284,-74.5865,2,2,1
40.2961,-74.5865,2,2,1
40.2962,-74.5865,2,2,1
40.2963,-74.5865,1,0,0
40.2964,-74.5865,2,1,0.5
40.2754,-74.5864,2,0,0
40.2756,-74.5864,2,2,1
40.2771,-74.5864,1,1,1
40.2782,-74.5864,2,2,1
40.2853,-74.5864,3,1,0.333333333
40.293,-74.5864,1,1,1
40.2963,-74.5864,4,2,0.5
40.2964,-74.5864,3,2,0.666666667
40.2965,-74.5864,1,0,0
40.2721,-74.5863,2,2,1
40.2724,-74.5863,2,2,1
40.2753,-74.5863,2,2,1
40.2758,-74.5863,3,3,1
40.2988,-74.5863,5,4,0.8
40.2989,-74.5863,3,2,0.666666667
40.299,-74.5863,5,2,0.4
40.272,-74.5862,2,2,1
40.2732,-74.5862,1,0,0
40.2753,-74.5862,6,5,0.833333333
40.2755,-74.5862,12,9,0.75
40.2786,-74.5862,3,2,0.666666667
40.2793,-74.5862,3,3,1
40.2989,-74.5862,4,4,1
40.2753,-74.5861,2,2,1
40.2755,-74.5861,2,0,0
40.2785,-74.5861,3,3,1
40.2987,-74.5861,3,3,1
40.299,-74.5861,6,4,0.666666667
40.2991,-74.5861,5,5,1
40.2992,-74.5861,5,4,0.8
40.3067,-74.5861,4,3,0.75
40.27,-74.586,2,2,1
40.2728,-74.586,2,2,1
40.2789,-74.586,2,2,1
40.2862,-74.586,1,0,0
40.2932,-74.586,1,1,1
40.2933,-74.586,2,2,1
40.2698,-74.5859,2,2,1
40.2699,-74.5859,7,5,0.714285714
40.2701,-74.5859,1,1,1
40.2702,-74.5859,2,2,1
40.272,-74.5859,1,0,0
40.2789,-74.5859,2,2,1
40.2864,-74.5859,3,2,0.666666667
40.2933,-74.5859,3,3,1
40.2697,-74.5858,2,2,1
40.2698,-74.5858,1,1,1
40.2702,-74.5858,3,0,0
40.2725,-74.5858,2,2,1
40.2728,-74.5858,2,0,0
40.2734,-74.5858,2,2,1
40.2771,-74.5858,2,2,1
40.2861,-74.5858,2,0,0
40.2864,-74.5858,2,2,1
40.2935,-74.5858,2,2,1
40.3068,-74.5858,2,0,0
40.261,-74.5857,1,1,1
40.2696,-74.5857,1,1,1
40.2702,-74.5857,7,6,0.857142857
40.2729,-74.5857,2,2,1
40.2863,-74.5857,2,2,1
40.2864,-74.5857,2,2,1
40.2866,-74.5857,6,5,0.833333333
40.2695,-74.5856,1,1,1
40.2696,-74.5856,2,2,1
40.2703,-74.5856,2,1,0.5
40.2721,-74.5856,1,1,1
40.2726,-74.5856,1,1,1
40.2734,-74.5856,2,2,1
40.2965,-74.5856,3,0,0
40.3064,-74.5856,3,3,1
40.2612,-74.5855,2,2,1
40.2695,-74.5855,4,4,1
40.273,-74.5855,2,2,1
40.3065,-74.5855,2,2,1
40.2696,-74.5854,2,2,1
40.2722,-74.5854,1,1,1
40.2731,-74.5854,2,2,1
40.2735,-74.5854,1,1,1
40.2986,-74.5854,2,2,1
40.3052,-74.5854,2,2,1
40.3058,-74.5854,2,2,1
40.3061,-74.5854,3,2,0.666666667
40.2696,-74.5853,4,3,0.75
40.2723,-74.5853,1,1,1
40.2727,-74.5853,2,2,1
40.2736,-74.5853,2,2,1
40.2965,-74.5853,5,3,0.6
40.3043,-74.5853,2,2,1
40.3046,-74.5853,1,1,1
40.3057,-74.5853,2,2,1
40.2696,-74.5852,1,1,1
40.2697,-74.5852,2,2,1
40.2728,-74.5852,2,2,1
40.2731,-74.5852,2,2,1
40.3046,-74.5852,2,2,1
40.305,-74.5852,3,3,1
40.3054,-74.5852,3,1,0.333333333
40.2697,-74.5851,4,4,1
40.2724,-74.5851,2,0,0
40.2737,-74.5851,2,0,0
40.2767,-74.5851,2,0,0
40.3039,-74.5851,2,2,1
40.2617,-74.585,3,2,0.666666667
40.2697,-74.585,1,1,1
40.2698,-74.585,1,1,1
40.2712,-74.585,2,2,1
40.2714,-74.585,2,2,1
40.2716,-74.585,2,2,1
40.2764,-74.585,3,2,0.666666667
40.2935,-74.585,2,2,1
40.2987,-74.585,2,2,1
40.3034,-74.585,1,1,1
40.3044,-74.585,2,2,1
40.2711,-74.5849,1,1,1
40.2717,-74.5849,2,2,1
40.2724,-74.5849,3,2,0.666666667
40.2738,-74.5849,2,2,1
40.2965,-74.5849,3,2,0.666666667
40.3025,-74.5849,3,3,1
40.303,-74.5849,5,3,0.6
40.3038,-74.5849,3,1,0.333333333
40.2619,-74.5848,2,1,0.5
40.2718,-74.5848,4,4,1
40.2725,-74.5848,1,1,1
40.2733,-74.5848,2,2,1
40.2738,-74.5848,3,2,0.666666667
40.2966,-74.5848,4,3,0.75
40.3021,-74.5848,2,1,0.5
40.3033,-74.5848,3,3,1
40.271,-74.5847,2,2,1
40.2769,-74.5847,1,0,0
40.2964,-74.5847,1,1,1
40.2965,-74.5847,3,2,0.666666667
40.3003,-74.5847,3,0,0
40.3007,-74.5847,2,1,0.5
40.3015,-74.5847,5,0,0
40.3027,-74.5847,1,0,0
40.2709,-74.5846,2,1,0.5
40.2719,-74.5846,2,2,1
40.2739,-74.5846,2,2,1
40.2768,-74.5846,3,2,0.666666667
40.3022,-74.5846,4,4,1
40.2714,-74.5845,1,1,1
40.2735,-74.5845,1,1,1
40.3012,-74.5845,1,0,0
40.3018,-74.5845,3,2,0.666666667
40.2708,-74.5844,2,1,0.5
40.272,-74.5844,2,2,1
40.2732,-74.5844,2,2,1
40.2764,-74.5844,2,2,1
40.3,-74.5844,3,2,0.666666667
40.2707,-74.5843,2,2,1
40.2713,-74.5843,1,1,1
40.272,-74.5843,1,1,1
40.2728,-74.5843,2,2,1
40.2732,-74.5843,3,1,0.333333333
40.2736,-74.5843,1,1,1
40.2741,-74.5843,2,1,0.5
40.2706,-74.5842,1,1,1
40.2712,-74.5842,2,2,1
40.2716,-74.5842,2,1,0.5
40.2736,-74.5842,1,1,1
40.3,-74.5842,2,2,1
40.2728,-74.5841,1,0,0
40.2733,-74.5841,1,1,1
40.2935,-74.5841,3,3,1
40.2984,-74.5841,3,2,0.666666667
40.2998,-74.5841,2,2,1
40.2654,-74.584,4,2,0.5
40.2705,-74.584,2,2,1
40.2711,-74.584,2,2,1
40.2717,-74.584,3,2,0.666666667
40.2729,-74.584,2,2,1
40.2734,-74.584,1,1,1
40.2737,-74.584,1,0,0
40.2771,-74.584,2,0,0
40.2772,-74.584,5,3,0.6
40.2982,-74.584,5,1,0.2
40.2653,-74.5839,1,1,1
40.2704,-74.5839,2,1,0.5
40.271,-74.5839,2,2,1
40.2722,-74.5839,2,1,0.5
40.2741,-74.5839,2,2,1
40.277,-74.5839,3,2,0.666666667
40.3045,-74.5839,2,2,1
40.2653,-74.5838,1,1,1
40.2654,-74.5838,3,3,1
40.2656,-74.5838,2,0,0
40.273,-74.5838,1,1,1
40.2735,-74.5838,2,2,1
40.2771,-74.5838,2,2,1
40.2772,-74.5838,2,2,1
40.2981,-74.5838,4,3,0.75
40.2654,-74.5837,3,3,1
40.2657,-74.5837,2,2,1
40.2708,-74.5837,2,2,1
40.2723,-74.5837,2,2,1
40.274,-74.5837,2,2,1
40.2995,-74.5837,2,2,1
40.2655,-74.5836,1,1,1
40.2656,-74.5836,2,2,1
40.2658,-74.5836,5,3,0.6
40.2702,-74.5836,1,1,1
40.2719,-74.5836,2,2,1
40.2723,-74.5836,1,1,1
40.2731,-74.5836,2,2,1
40.2739,-74.5836,4,3,0.75
40.2774,-74.5836,2,2,1
40.2932,-74.5836,2,0,0
40.2982,-74.5836,3,0,0
40.2994,-74.5836,4,3,0.75
40.2996,-74.5836,2,2,1
40.3042,-74.5836,2,2,1
40.2656,-74.5835,2,2,1
40.2657,-74.5835,2,2,1
40.2659,-74.5835,4,1,0.25
40.2701,-74.5835,2,2,1
40.2707,-74.5835,2,2,1
40.2731,-74.5835,2,2,1
40.2911,-74.5835,5,2,0.4
40.2658,-74.5834,2,2,1
40.266,-74.5834,3,3,1
40.27,-74.5834,2,1,0.5
40.2706,-74.5834,2,2,1
40.2719,-74.5834,2,2,1
40.2724,-74.5834,2,2,1
40.2732,-74.5834,2,2,1
40.2737,-74.5834,2,2,1
40.2658,-74.5833,4,3,0.75
40.2659,-74.5833,2,2,1
40.2705,-74.5833,1,1,1
40.2699,-74.5832,2,2,1
40.272,-74.5832,1,0,0
40.2733,-74.5832,3,3,1
40.2737,-74.5832,2,1,0.5
40.2704,-74.5831,2,2,1
40.2735,-74.5831,2,2,1
40.2744,-74.5831,2,2,1
40.2746,-74.5831,2,2,1
40.2776,-74.5831,4,2,0.5
40.2976,-74.5831,2,0,0
40.2698,-74.583,2,2,1
40.2703,-74.583,2,2,1
40.2724,-74.583,2,2,1
40.2742,-74.583,2,2,1
40.2977,-74.583,2,2,1
40.2637,-74.5829,2,2,1
40.2712,-74.5829,2,2,1
40.2713,-74.5829,2,2,1
40.2715,-74.5829,1,0,0
40.2716,-74.5829,1,1,1
40.2718,-74.5829,4,2,0.5
40.2726,-74.5829,2,2,1
40.2741,-74.5829,2,2,1
40.2747,-74.5829,2,2,1
40.3042,-74.5829,3,0,0
40.2698,-74.5828,1,1,1
40.274,-74.5828,2,2,1
40.304,-74.5828,2,2,1
40.3041,-74.5828,2,2,1
40.2708,-74.5827,2,1,0.5
40.2709,-74.5827,1,1,1
40.2727,-74.5827,1,1,1
40.2739,-74.5827,2,2,1
40.2748,-74.5827,2,1,0.5
40.2973,-74.5827,2,2,1
40.3041,-74.5827,2,2,1
40.2644,-74.5826,3,1,0.333333333
40.2698,-74.5826,1,1,1
40.2705,-74.5826,2,2,1
40.2706,-74.5826,2,2,1
40.2738,-74.5826,3,3,1
40.2755,-74.5826,1,0,0
40.2778,-74.5826,4,2,0.5
40.2974,-74.5826,2,2,1
40.3039,-74.5826,1,1,1
40.304,-74.5826,4,4,1
40.2643,-74.5825,2,1,0.5
40.2644,-74.5825,2,1,0.5
40.2704,-74.5825,2,2,1
40.2745,-74.5825,2,2,1
40.3009,-74.5825,8,6,0.75
40.301,-74.5825,3,3,1
40.3041,-74.5825,1,0,0
40.2642,-74.5824,3,2,0.666666667
40.2699,-74.5824,2,2,1
40.2713,-74.5824,1,1,1
40.2715,-74.5824,1,0,0
40.2716,-74.5824,1,1,1
40.2718,-74.5824,2,2,1
40.2719,-74.5824,2,2,1
40.2721,-74.5824,1,1,1
40.2736,-74.5824,2,2,1
40.2743,-74.5824,1,0,0
40.275,-74.5824,2,1,0.5
40.2962,-74.5824,2,2,1
40.2963,-74.5824,1,1,1
40.3008,-74.5824,4,4,1
40.3009,-74.5824,7,5,0.714285714
40.3011,-74.5824,4,3,0.75
40.2712,-74.5823,2,2,1
40.2723,-74.5823,1,1,1
40.2727,-74.5823,2,2,1
40.2742,-74.5823,2,2,1
40.2767,-74.5823,2,0,0
40.2779,-74.5823,2,0,0
40.294,-74.5823,2,2,1
40.2942,-74.5823,4,4,1
40.2964,-74.5823,2,2,1
40.2699,-74.5822,2,2,1
40.2709,-74.5822,3,2,0.666666667
40.271,-74.5822,2,2,1
40.2736,-74.5822,2,2,1
40.2741,-74.5822,1,0,0
40.2751,-74.5822,1,0,0
40.2777,-74.5822,2,2,1
40.2962,-74.5822,3,2,0.666666667
40.2963,-74.5822,5,4,0.8
40.2965,-74.5822,5,4,0.8
40.2966,-74.5822,2,2,1
40.2708,-74.5821,2,2,1
40.274,-74.5821,2,2,1
40.2966,-74.5821,2,2,1
40.2968,-74.5821,5,4,0.8
40.27,-74.582,1,1,1
40.2705,-74.582,2,2,1
40.2707,-74.582,1,1,1
40.2736,-74.582,3,3,1
40.2752,-74.582,2,0,0
40.2964,-74.582,4,3,0.75
40.2965,-74.582,3,1,0.333333333
40.3015,-74.582,3,2,0.666666667
40.302,-74.582,4,3,0.75
40.304,-74.582,5,3,0.6
40.2763,-74.5819,5,5,1
40.2965,-74.5819,2,0,0
40.27,-74.5818,2,2,1
40.2737,-74.5818,1,1,1
40.2748,-74.5818,2,2,1
40.2966,-74.5818,5,5,1
40.302,-74.5818,2,2,1
40.2705,-74.5817,1,0,0
40.2747,-74.5817,1,1,1
40.2701,-74.5816,2,2,1
40.2703,-74.5816,2,2,1
40.2738,-74.5816,2,2,1
40.2746,-74.5816,2,2,1
40.2774,-74.5816,2,2,1
40.2651,-74.5815,2,1,0.5
40.2744,-74.5815,2,2,1
40.277,-74.5815,2,2,1
40.3037,-74.5815,3,2,0.666666667
40.2743,-74.5814,2,2,1
40.2739,-74.5813,1,1,1
40.2751,-74.5813,1,1,1
40.2977,-74.5813,3,2,0.666666667
40.2749,-74.5812,2,1,0.5
40.2963,-74.5812,5,4,0.8
40.2658,-74.5811,2,1,0.5
40.274,-74.5811,1,1,1
40.2748,-74.5811,2,2,1
40.294,-74.5811,6,5,0.833333333
40.2943,-74.5811,1,0,0
40.3033,-74.5811,5,5,1
40.3034,-74.5811,5,2,0.4
40.2655,-74.581,2,1,0.5
40.2659,-74.581,1,1,1
40.2747,-74.581,1,1,1
40.2772,-74.581,3,2,0.666666667
40.2939,-74.581,6,4,0.666666667
40.2941,-74.581,2,2,1
40.2942,-74.581,3,2,0.666666667
40.3032,-74.581,6,5,0.833333333
40.2741,-74.5809,2,0,0
40.2746,-74.5809,2,2,1
40.2941,-74.5809,2,0,0
40.295,-74.5809,3,2,0.666666667
40.2658,-74.5808,3,2,0.666666667
40.2661,-74.5808,2,2,1
40.2742,-74.5808,2,2,1
40.2744,-74.5808,2,2,1
40.3032,-74.5808,1,1,1
40.295,-74.5807,4,0,0
40.2663,-74.5806,1,1,1
40.2664,-74.5805,2,1,0.5
40.2755,-74.5805,2,2,1
40.2757,-74.5805,1,1,1
40.2759,-74.5805,2,0,0
40.2753,-74.5804,2,2,1
40.2773,-74.5804,2,0,0
40.2775,-74.5804,9,4,0.444444444
40.2666,-74.5803,2,0,0
40.2749,-74.5803,1,0,0
40.2754,-74.5803,2,2,1
40.276,-74.5803,2,2,1
40.2957,-74.5803,3,3,1
40.2667,-74.5802,2,2,1
40.2957,-74.5802,2,0,0
40.2959,-74.5802,3,3,1
40.275,-74.5801,2,0,0
40.2761,-74.5801,2,2,1
40.2956,-74.5801,3,1,0.333333333
40.2958,-74.5801,4,2,0.5
40.2668,-74.58,2,2,1
40.2745,-74.58,2,2,1
40.275,-74.58,1,0,0
40.2955,-74.58,2,1,0.5
40.2957,-74.58,3,2,0.666666667
40.2746,-74.5799,1,1,1
40.2955,-74.5799,4,4,1
40.2957,-74.5799,3,1,0.333333333
40.2751,-74.5798,2,2,1
40.276,-74.5798,2,2,1
40.2954,-74.5798,4,2,0.5
40.2956,-74.5798,5,3,0.6
40.2747,-74.5797,2,2,1
40.2954,-74.5797,2,1,0.5
40.3029,-74.5797,8,5,0.625
40.2742,-74.5796,2,2,1
40.2748,-74.5796,2,2,1
40.2752,-74.5796,2,0,0
40.2758,-74.5796,2,2,1
40.2955,-74.5796,1,0,0
40.3028,-74.5796,2,2,1
40.2743,-74.5795,2,0,0
40.2749,-74.5795,2,1,0.5
40.2954,-74.5795,3,1,0.333333333
40.3028,-74.5795,9,8,0.888888889
40.303,-74.5795,5,4,0.8
40.2753,-74.5794,2,2,1
40.2757,-74.5794,1,1,1
40.2763,-74.5794,2,2,1
40.2954,-74.5794,3,2,0.666666667
40.3029,-74.5794,3,0,0
40.2744,-74.5793,2,2,1
40.275,-74.5793,2,2,1
40.2755,-74.5793,2,2,1
40.276,-74.5793,2,2,1
40.2765,-74.5793,2,2,1
40.2953,-74.5793,2,2,1
40.3029,-74.5793,3,2,0.666666667
40.2745,-74.5792,1,1,1
40.2751,-74.5792,2,2,1
40.2759,-74.5792,2,2,1
40.2953,-74.5792,3,2,0.666666667
40.3029,-74.5792,5,2,0.4
40.2746,-74.5791,2,0,0
40.2752,-74.5791,1,0,0
40.2998,-74.5791,2,2,1
40.3029,-74.5791,1,1,1
40.2753,-74.579,1,1,1
40.2766,-74.579,2,2,1
40.2805,-74.579,5,5,1
40.2807,-74.579,3,3,1
40.2712,-74.5789,1,1,1
40.2714,-74.5789,1,1,1
40.2805,-74.5789,2,2,1
40.2806,-74.5789,1,1,1
40.2708,-74.5788,3,2,0.666666667
40.2709,-74.5788,2,2,1
40.271,-74.5788,2,2,1
40.2748,-74.5788,2,2,1
40.2755,-74.5788,2,1,0.5
40.2766,-74.5788,4,0,0
40.2804,-74.5788,3,0,0
40.2806,-74.5788,2,2,1
40.2704,-74.5787,2,2,1
40.2705,-74.5787,2,2,1
40.2706,-74.5787,2,2,1
40.2715,-74.5787,1,1,1
40.2749,-74.5787,2,2,1
40.27,-74.5786,1,1,1
40.2701,-74.5786,2,2,1
40.2702,-74.5786,1,1,1
40.275,-74.5786,1,1,1
40.2765,-74.5786,1,1,1
40.2697,-74.5785,1,1,1
40.2698,-74.5785,2,2,1
40.2718,-74.5785,2,2,1
40.2764,-74.5785,2,2,1
40.2695,-74.5784,1,1,1
40.2715,-74.5784,2,2,1
40.2717,-74.5784,1,1,1
40.2751,-74.5784,1,1,1
40.2762,-74.5784,3,3,1
40.2694,-74.5783,2,2,1
40.271,-74.5783,2,2,1
40.2711,-74.5783,2,2,1
40.2712,-74.5783,2,2,1
40.2752,-74.5783,2,2,1
40.2761,-74.5783,2,2,1
40.2705,-74.5782,2,1,0.5
40.2707,-74.5782,2,0,0
40.2708,-74.5782,2,2,1
40.2754,-74.5782,2,2,1
40.276,-74.5782,3,3,1
40.2768,-74.5782,2,2,1
40.2693,-74.5781,1,1,1
40.2703,-74.5781,2,2,1
40.2704,-74.5781,2,1,0.5
40.2724,-74.5781,4,3,0.75
40.2755,-74.5781,1,1,1
40.2766,-74.5781,2,2,1
40.277,-74.5781,3,3,1
40.2699,-74.578,2,2,1
40.27,-74.578,2,2,1
40.2722,-74.578,2,2,1
40.2765,-74.578,2,2,1
40.2718,-74.5779,1,1,1
